"row_id","bucket","snapnum","M","_count_*_"
742,270134,27,134,444692
743,270135,27,135,329478
744,270136,27,136,240941
745,270137,27,137,173425
746,270138,27,138,122922
747,270139,27,139,84652
748,270140,27,140,57168
749,270141,27,141,36904
750,270142,27,142,23233
751,270143,27,143,14112
752,270144,27,144,8072
753,270145,27,145,4282
754,270146,27,146,2253
755,270147,27,147,1033
756,270148,27,148,429
757,270149,27,149,168
758,270150,27,150,59
759,270151,27,151,11
760,270152,27,152,3
2712,270153,27,153,3
761,280117,28,117,18090417
762,280118,28,118,17893672
763,280119,28,119,15487416
764,280120,28,120,12509954
765,280121,28,121,10412058
766,280122,28,122,8220163
767,280123,28,123,6855361
768,280124,28,124,5551043
769,280125,28,125,4387448
770,280126,28,126,3485583
771,280127,28,127,2739309
772,280128,28,128,2157634
773,280129,28,129,1710014
774,280130,28,130,1322270
775,280131,28,131,1018273
776,280132,28,132,787501
777,280133,28,133,595841
778,280134,28,134,451165
779,280135,28,135,334590
780,280136,28,136,245031
781,280137,28,137,176870
782,280138,28,138,125660
783,280139,28,139,86949
784,280140,28,140,58660
785,280141,28,141,38126
786,280142,28,142,24193
787,280143,28,143,14682
788,280144,28,144,8498
789,280145,28,145,4514
790,280146,28,146,2395
791,280147,28,147,1128
792,280148,28,148,463
793,280149,28,149,183
794,280150,28,150,69
795,280151,28,151,12
2759,280152,28,152,3
796,280153,28,153,3
797,290117,29,117,18117018
798,290118,29,118,17915301
799,290119,29,119,15504776
800,290120,29,120,12529106
801,290121,29,121,10427271
802,290122,29,122,8237201
803,290123,29,123,6874509
804,290124,29,124,5568522
805,290125,29,125,4404295
806,290126,29,126,3500758
807,290127,29,127,2754083
808,290128,29,128,2170304
809,290129,29,129,1722271
810,290130,29,130,1331738
811,290131,29,131,1027892
812,290132,29,132,795580
813,290133,29,133,602870
814,290134,29,134,457189
815,290135,29,135,339313
816,290136,29,136,249100
817,290137,29,137,180198
818,290138,29,138,128221
819,290139,29,139,88986
820,290140,29,140,60375
821,290141,29,141,39356
822,290142,29,142,25074
823,290143,29,143,15356
824,290144,29,144,8919
825,290145,29,145,4734
826,290146,29,146,2569
827,290147,29,147,1210
828,290148,29,148,496
829,290149,29,149,210
830,290150,29,150,72
2713,290151,29,151,13
831,290152,29,152,4
2714,290153,29,153,3
832,300117,30,117,18145539
833,300118,30,118,17939191
834,300119,30,119,15520590
835,300120,30,120,12545909
836,300121,30,121,10444727
837,300122,30,122,8256724
838,300123,30,123,6893752
839,300124,30,124,5583227
840,300125,30,125,4420434
841,300126,30,126,3515650
842,300127,30,127,2767614
843,300128,30,128,2183010
844,300129,30,129,1732931
845,300130,30,130,1342380
846,300131,30,131,1036969
847,300132,30,132,802990
848,300133,30,133,609145
849,300134,30,134,463399
850,300135,30,135,344390
851,300136,30,136,253215
852,300137,30,137,183376
853,300138,30,138,131065
854,300139,30,139,91039
855,300140,30,140,62165
856,300141,30,141,40673
857,300142,30,142,25924
858,300143,30,143,16029
859,300144,30,144,9265
860,300145,30,145,5060
861,300146,30,146,2746
862,300147,30,147,1289
863,300148,30,148,539
864,300149,30,149,224
865,300150,30,150,86
866,300151,30,151,13
2715,300152,30,152,6
867,300153,30,153,3
868,310117,31,117,18168720
869,310118,31,118,17956371
870,310119,31,119,15533121
871,310120,31,120,12556815
872,310121,31,121,10461459
873,310122,31,122,8269387
874,310123,31,123,6910061
875,310124,31,124,5598310
876,310125,31,125,4436157
877,310126,31,126,3529851
878,310127,31,127,2781373
879,310128,31,128,2195992
880,310129,31,129,1743653
881,310130,31,130,1351458
882,310131,31,131,1045842
883,310132,31,132,810683
884,310133,31,133,615746
885,310134,31,134,468915
886,310135,31,135,349460
887,310136,31,136,257238
888,310137,31,137,186485
889,310138,31,138,133837
890,310139,31,139,93126
891,310140,31,140,63908
892,310141,31,141,41818
893,310142,31,142,26881
894,310143,31,143,16571
895,310144,31,144,9697
896,310145,31,145,5375
897,310146,31,146,2856
898,310147,31,147,1371
899,310148,31,148,591
900,310149,31,149,243
901,310150,31,150,95
902,310151,31,151,19
2716,310152,31,152,5
2717,310153,31,153,4
903,320117,32,117,18199207
904,320118,32,118,17973326
905,320119,32,119,15546026
906,320120,32,120,12570145
907,320121,32,121,10474117
908,320122,32,122,8286146
909,320123,32,123,6923478
910,320124,32,124,5613271
911,320125,32,125,4448552
912,320126,32,126,3543645
913,320127,32,127,2793297
914,320128,32,128,2207186
915,320129,32,129,1754348
916,320130,32,130,1360671
917,320131,32,131,1053686
918,320132,32,132,818561
919,320133,32,133,621961
920,320134,32,134,474055
921,320135,32,135,354317
922,320136,32,136,260908
923,320137,32,137,189752
924,320138,32,138,136378
925,320139,32,139,95182
926,320140,32,140,65375
927,320141,32,141,43193
928,320142,32,142,27792
929,320143,32,143,17077
930,320144,32,144,10190
931,320145,32,145,5683
932,320146,32,146,2985
933,320147,32,147,1461
934,320148,32,148,638
935,320149,32,149,265
936,320150,32,150,100
937,320151,32,151,23
938,320152,32,152,5
2778,320153,32,153,4
939,320154,32,154,1
940,330117,33,117,18222955
941,330118,33,118,17990909
942,330119,33,119,15560107
943,330120,33,120,12581930
944,330121,33,121,10488523
945,330122,33,122,8298846
946,330123,33,123,6934882
947,330124,33,124,5628453
948,330125,33,125,4463991
949,330126,33,126,3557650
950,330127,33,127,2804018
951,330128,33,128,2218791
952,330129,33,129,1763672
953,330130,33,130,1369638
954,330131,33,131,1062205
955,330132,33,132,825876
956,330133,33,133,628252
957,330134,33,134,479362
958,330135,33,135,358734
959,330136,33,136,264867
960,330137,33,137,192910
961,330138,33,138,138930
962,330139,33,139,97254
963,330140,33,140,67073
964,330141,33,141,44409
965,330142,33,142,28598
966,330143,33,143,17726
967,330144,33,144,10609
968,330145,33,145,5979
969,330146,33,146,3143
970,330147,33,147,1563
971,330148,33,148,685
972,330149,33,149,281
973,330150,33,150,111
974,330151,33,151,28
2718,330152,33,152,6
975,330153,33,153,4
2798,330154,33,154,1
976,340117,34,117,18246423
977,340118,34,118,18008634
978,340119,34,119,15569871
979,340120,34,120,12593065
980,340121,34,121,10500055
981,340122,34,122,8312244
982,340123,34,123,6948323
983,340124,34,124,5640825
984,340125,34,125,4476880
985,340126,34,126,3567669
986,340127,34,127,2816954
987,340128,34,128,2228523
988,340129,34,129,1774572
989,340130,34,130,1377870
990,340131,34,131,1070123
991,340132,34,132,832801
992,340133,34,133,634191
993,340134,34,134,484906
994,340135,34,135,363402
995,340136,34,136,268564
996,340137,34,137,196012
997,340138,34,138,141668
998,340139,34,139,99329
999,340140,34,140,68670
1000,340141,34,141,45613
1001,340142,34,142,29554
1002,340143,34,143,18367
1003,340144,34,144,11071
1004,340145,34,145,6224
1005,340146,34,146,3317
1006,340147,34,147,1661
1007,340148,34,148,735
1008,340149,34,149,318
1009,340150,34,150,118
1010,340151,34,151,31
2719,340152,34,152,8
1011,340153,34,153,4
1012,340154,34,154,1
1013,350117,35,117,18269089
1014,350118,35,118,18027627
1015,350119,35,119,15586253
1016,350120,35,120,12600318
1017,350121,35,121,10512171
1018,350122,35,122,8323527
1019,350123,35,123,6960302
1020,350124,35,124,5654303
1021,350125,35,125,4490080
1022,350126,35,126,3581079
1023,350127,35,127,2828083
1024,350128,35,128,2238468
1025,350129,35,129,1783824
1026,350130,35,130,1386432
1027,350131,35,131,1078309
1028,350132,35,132,838745
1029,350133,35,133,640156
1030,350134,35,134,490277
1031,350135,35,135,367557
1032,350136,35,136,272247
1033,350137,35,137,199209
1034,350138,35,138,143922
1035,350139,35,139,101435
1036,350140,35,140,70283
1037,350141,35,141,46759
1038,350142,35,142,30449
1039,350143,35,143,18990
1040,350144,35,144,11418
1041,350145,35,145,6541
1042,350146,35,146,3468
1043,350147,35,147,1760
1044,350148,35,148,807
1045,350149,35,149,336
1046,350150,35,150,130
1047,350151,35,151,33
1048,350152,35,152,11
2822,350153,35,153,2
2779,350154,35,154,3
1049,360117,36,117,18293864
1050,360118,36,118,18039103
1051,360119,36,119,15592849
1052,360120,36,120,12610577
1053,360121,36,121,10523417
1054,360122,36,122,8333070
1055,360123,36,123,6973278
1056,360124,36,124,5665314
1057,360125,36,125,4502220
1058,360126,36,126,3593309
1059,360127,36,127,2837911
1060,360128,36,128,2247646
