"row_id","bucket","snapnum","M","_count_*_"
284,110105,11,105,23574
285,110106,11,106,14017
286,110107,11,107,8502
287,110108,11,108,5024
288,110109,11,109,2798
289,110110,11,110,1659
290,110111,11,111,829
291,110112,11,112,445
292,110113,11,113,253
293,110114,11,114,87
294,110115,11,115,41
295,110116,11,116,14
6879,110117,11,117,9
6978,110119,11,119,1
296,120082,12,82,377181
297,120083,12,83,19431
298,120084,12,84,514362
299,120085,12,85,611837
300,120086,12,86,651363
301,120087,12,87,729885
302,120088,12,88,1406517
303,120089,12,89,1566759
304,120090,12,90,2625480
305,120091,12,91,2724928
306,120092,12,92,3060459
307,120093,12,93,2830389
308,120094,12,94,1729707
309,120095,12,95,1547785
310,120096,12,96,1086945
311,120097,12,97,744433
312,120098,12,98,556646
313,120099,12,99,385747
314,120100,12,100,274523
315,120101,12,101,186195
316,120102,12,102,124676
317,120103,12,103,80581
318,120104,12,104,53774
319,120105,12,105,34255
320,120106,12,106,21356
321,120107,12,107,12862
322,120108,12,108,7752
323,120109,12,109,4562
324,120110,12,110,2583
325,120111,12,111,1544
326,120112,12,112,781
327,120113,12,113,411
328,120114,12,114,229
329,120115,12,115,87
330,120116,12,116,34
331,120117,12,117,16
332,120118,12,118,8
6880,120119,12,119,1
6940,120120,12,120,1
333,130082,13,82,426005
334,130083,13,83,23315
335,130084,13,84,579719
336,130085,13,85,696644
337,130086,13,86,744552
338,130087,13,87,841043
339,130088,13,88,1635133
340,130089,13,89,1845115
341,130090,13,90,3135776
342,130091,13,91,3290468
343,130092,13,92,3731889
344,130093,13,93,3492974
345,130094,13,94,2155704
346,130095,13,95,1951889
347,130096,13,96,1387556
348,130097,13,97,964775
349,130098,13,98,733303
350,130099,13,99,514701
351,130100,13,100,371944
352,130101,13,101,258322
353,130102,13,102,175658
354,130103,13,103,116296
355,130104,13,104,78613
356,130105,13,105,50848
357,130106,13,106,33241
358,130107,13,107,20634
359,130108,13,108,12761
360,130109,13,109,7601
361,130110,13,110,4580
362,130111,13,111,2660
363,130112,13,112,1522
364,130113,13,113,782
365,130114,13,114,404
366,130115,13,115,230
367,130116,13,116,92
368,130117,13,117,35
369,130118,13,118,22
6740,130119,13,119,7
6741,130120,13,120,2
6998,130122,13,122,1
370,140082,14,82,471044
371,140083,14,83,26425
372,140084,14,84,643681
373,140085,14,85,777124
374,140086,14,86,833282
375,140087,14,87,948449
376,140088,14,88,1862668
377,140089,14,89,2132797
378,140090,14,90,3666183
379,140091,14,91,3880373
380,140092,14,92,4433723
381,140093,14,93,4191930
382,140094,14,94,2606914
383,140095,14,95,2382362
384,140096,14,96,1715530
385,140097,14,97,1206660
386,140098,14,98,929539
387,140099,14,99,662415
388,140100,14,100,483733
389,140101,14,101,340449
390,140102,14,102,237046
391,140103,14,103,158975
392,140104,14,104,110043
393,140105,14,105,72362
394,140106,14,106,47805
395,140107,14,107,31165
396,140108,14,108,19557
397,140109,14,109,12017
398,140110,14,110,7187
399,140111,14,111,4433
400,140112,14,112,2612
401,140113,14,113,1435
402,140114,14,114,746
403,140115,14,115,407
404,140116,14,116,199
405,140117,14,117,88
406,140118,14,118,53
407,140119,14,119,15
408,140120,14,120,7
6742,140121,14,121,3
6913,140122,14,122,1
6914,140123,14,123,1
409,150082,15,82,517249
410,150083,15,83,27948
411,150084,15,84,705408
412,150085,15,85,850532
413,150086,15,86,919295
414,150087,15,87,1051478
415,150088,15,88,2089362
416,150089,15,89,2421023
417,150090,15,90,4212053
418,150091,15,91,4490266
419,150092,15,92,5150016
420,150093,15,93,4902869
421,150094,15,94,3076973
422,150095,15,95,2835924
423,150096,15,96,2061521
424,150097,15,97,1463420
425,150098,15,98,1140392
426,150099,15,99,823001
427,150100,15,100,608074
428,150101,15,101,432616
429,150102,15,102,306882
430,150103,15,103,209136
431,150104,15,104,146495
432,150105,15,105,98745
433,150106,15,106,65847
434,150107,15,107,43737
435,150108,15,108,28640
436,150109,15,109,17911
437,150110,15,110,11080
438,150111,15,111,6780
439,150112,15,112,4101
440,150113,15,113,2491
441,150114,15,114,1274
442,150115,15,115,724
443,150116,15,116,394
444,150117,15,117,203
445,150118,15,118,85
446,150119,15,119,46
447,150120,15,120,16
448,150121,15,121,4
449,150122,15,122,4
6962,150124,15,124,1
450,160082,16,82,533871
451,160083,16,83,29431
452,160084,16,84,740396
453,160085,16,85,903955
454,160086,16,86,988446
455,160087,16,87,1144470
456,160088,16,88,2300568
457,160089,16,89,2707732
458,160090,16,90,4765032
459,160091,16,91,5093660
460,160092,16,92,5870857
461,160093,16,93,5629886
462,160094,16,94,3554604
463,160095,16,95,3301426
464,160096,16,96,2419557
465,160097,16,97,1732618
466,160098,16,98,1364631
467,160099,16,99,993705
468,160100,16,100,742171
469,160101,16,101,535818
470,160102,16,102,382364
471,160103,16,103,265264
472,160104,16,104,189049
473,160105,16,105,129160
474,160106,16,106,87972
475,160107,16,107,58671
476,160108,16,108,39257
477,160109,16,109,25629
478,160110,16,110,16018
479,160111,16,111,9994
480,160112,16,112,6251
481,160113,16,113,3697
482,160114,16,114,2248
483,160115,16,115,1177
484,160116,16,116,646
485,160117,16,117,375
486,160118,16,118,169
487,160119,16,119,82
488,160120,16,120,41
489,160121,16,121,15
